13.137219, 13.141406, 13.153944, 13.174761, 13.203739, 13.240719, 13.285500, 13.337846, 13.397489, 13.464135, 13.537471, 13.617161, 13.702867, 13.794236, 13.890919, 13.992562, 14.098821, 14.209354, 14.323837, 14.441949, 14.563386, 14.687858, 14.815089, 14.944818, 15.076800, 15.210805, 15.346617, 15.484036, 15.622875, 15.762960, 15.904132, 16.046240, 16.189150, 16.046240, 15.904132, 15.762960, 15.622875, 15.484036, 15.346617, 15.210805, 15.076800, 14.944818, 14.815089, 14.687858, 14.563386, 14.441949, 14.323837, 14.209354, 14.098821, 13.992562, 13.890919, 13.794236, 13.702867, 13.617161, 13.537471, 13.464135, 13.397489, 13.337846, 13.285500, 13.240719, 13.203739, 13.174761, 13.153944, 13.141406
12.900494, 12.904915, 12.918153, 12.940127, 12.970702, 13.009700, 13.056891, 13.112012, 13.174761, 13.244809, 13.321805, 13.405381, 13.495159, 13.590754, 13.691779, 13.797853, 13.908603, 14.023661, 14.142674, 14.265306, 14.391231, 14.520144, 14.651754, 14.785792, 14.922002, 15.060143, 15.199998, 15.341358, 15.484036, 15.627854, 15.772652, 15.918280, 16.064600, 15.918280, 15.772652, 15.627854, 15.484036, 15.341358, 15.199998, 15.060143, 14.922002, 14.785792, 14.651754, 14.520144, 14.391231, 14.265306, 14.142674, 14.023661, 13.908603, 13.797853, 13.691779, 13.590754, 13.495159, 13.405381, 13.321805, 13.244809, 13.174761, 13.112012, 13.056891, 13.009700, 12.970702, 12.940127, 12.918153, 12.904915
12.659342, 12.664021, 12.678028, 12.701269, 12.733594, 12.774796, 12.824618, 12.882762, 12.948886, 13.022622, 13.103578, 13.191344, 13.285501, 13.385625, 13.491293, 13.602090, 13.717610, 13.837457, 13.961254, 14.088643, 14.219277, 14.352837, 14.489017, 14.627537, 14.768131, 14.910554, 15.054580, 15.199998, 15.346617, 15.494261, 15.642765, 15.791982, 15.941775, 15.791982, 15.642765, 15.494261, 15.346617, 15.199998, 15.054580, 14.910554, 14.768131, 14.627537, 14.489017, 14.352837, 14.219277, 14.088643, 13.961254, 13.837457, 13.717610, 13.602090, 13.491293, 13.385625, 13.285501, 13.191344, 13.103578, 13.022622, 12.948886, 12.882762, 12.824618, 12.774796, 12.733594, 12.701269, 12.678028, 12.664021
12.413506, 12.418468, 12.433319, 12.457954, 12.492200, 12.535822, 12.588524, 12.649968, 12.719769, 12.797514, 12.882761, 12.975053, 13.073926, 13.178912, 13.289548, 13.405381, 13.525970, 13.650890, 13.779739, 13.912131, 14.047707, 14.186124, 14.327068, 14.470245, 14.615383, 14.762229, 14.910554, 15.060143, 15.210805, 15.362360, 15.514647, 15.667520, 15.820843, 15.667520, 15.514647, 15.362360, 15.210805, 15.060143, 14.910554, 14.762229, 14.615383, 14.470245, 14.327068, 14.186124, 14.047707, 13.912131, 13.779739, 13.650890, 13.525970, 13.405381, 13.289548, 13.178912, 13.073926, 12.975053, 12.882761, 12.797514, 12.719769, 12.649968, 12.588524, 12.535822, 12.492200, 12.457954, 12.433319, 12.418468
12.162702, 12.167977, 12.183763, 12.209936, 12.246300, 12.292581, 12.348446, 12.413506, 12.487326, 12.569436, 12.659342, 12.756533, 12.860492, 12.970703, 13.086658, 13.207864, 13.333841, 13.464135, 13.598314, 13.735970, 13.876722, 14.020215, 14.166120, 14.314132, 14.463972, 14.615383, 14.768131, 14.922002, 15.076800, 15.232350, 15.388492, 15.545079, 15.701982, 15.545079, 15.388492, 15.232350, 15.076800, 14.922002, 14.768131, 14.615383, 14.463972, 14.314132, 14.166120, 14.020215, 13.876722, 13.735970, 13.598314, 13.464135, 13.333841, 13.207864, 13.086658, 12.970703, 12.860492, 12.756533, 12.659342, 12.569436, 12.487326, 12.413506, 12.348446, 12.292581, 12.246300, 12.209936, 12.183763, 12.167977
11.906616, 11.912240, 11.929061, 11.956940, 11.995645, 12.044864, 12.104214, 12.173246, 12.251468, 12.338345, 12.433320, 12.535822, 12.645273, 12.761106, 12.882761, 13.009700, 13.141407, 13.277392, 13.417194, 13.560383, 13.706557, 13.855346, 14.006410, 14.159433, 14.314132, 14.470245, 14.627537, 14.785792, 14.944818, 15.104439, 15.264497, 15.424852, 15.585377, 15.424852, 15.264497, 15.104439, 14.944818, 14.785792, 14.627537, 14.470245, 14.314132, 14.159433, 14.006410, 13.855346, 13.706557, 13.560383, 13.417194, 13.277392, 13.141407, 13.009700, 12.882761, 12.761106, 12.645273, 12.535822, 12.433320, 12.338345, 12.251468, 12.173246, 12.104214, 12.044864, 11.995645, 11.956940, 11.929061, 11.912240
11.644900, 11.650911, 11.668886, 11.698662, 11.739969, 11.792446, 11.855648, 11.929061, 12.012118, 12.104214, 12.204716, 12.312984, 12.428376, 12.550261, 12.678027, 12.811088, 12.948886, 13.090895, 13.236626, 13.385625, 13.537471, 13.691779, 13.848199, 14.006410, 14.166120, 14.327068, 14.489017, 14.651754, 14.815089, 14.978848, 15.142879, 15.307047, 15.471229, 15.307047, 15.142879, 14.978848, 14.815089, 14.651754, 14.489017, 14.327068, 14.166120, 14.006410, 13.848199, 13.691779, 13.537471, 13.385625, 13.236626, 13.090895, 12.948886, 12.811088, 12.678027, 12.550261, 12.428376, 12.312984, 12.204716, 12.104214, 12.012118, 11.929061, 11.855648, 11.792446, 11.739969, 11.698662, 11.668886, 11.650911
11.377166, 11.383610, 11.402877, 11.434773, 11.478985, 11.535089, 11.602566, 11.680823, 11.769209, 11.867031, 11.973573, 12.088113, 12.209936, 12.338345, 12.472667, 12.612262, 12.756533, 12.904916, 13.056891, 13.211984, 13.369755, 13.529806, 13.691779, 13.855346, 14.020215, 14.186124, 14.352837, 14.520144, 14.687858, 14.855814, 15.023864, 15.191877, 15.359739, 15.191877, 15.023864, 14.855814, 14.687858, 14.520144, 14.352837, 14.186124, 14.020215, 13.855346, 13.691779, 13.529806, 13.369755, 13.211984, 13.056891, 12.904916, 12.756533, 12.612262, 12.472667, 12.338345, 12.209936, 12.088113, 11.973573, 11.867031, 11.769209, 11.680823, 11.602566, 11.535089, 11.478985, 11.434773, 11.402877, 11.383610
11.102978, 11.109910, 11.130631, 11.164911, 11.212379, 11.272537, 11.344780, 11.428416, 11.522692, 11.626814, 11.739969, 11.861343, 11.990138, 12.125580, 12.266933, 12.413506, 12.564651, 12.719769, 12.878316, 13.039790, 13.203739, 13.369755, 13.537471, 13.706557, 13.876722, 14.047707, 14.219277, 14.391231, 14.563386, 14.735585, 14.907687, 15.079571, 15.251127, 15.079571, 14.907687, 14.735585, 14.563386, 14.391231, 14.219277, 14.047707, 13.876722, 13.706557, 13.537471, 13.369755, 13.203739, 13.039790, 12.878316, 12.719769, 12.564651, 12.413506, 12.266933, 12.125580, 11.990138, 11.861343, 11.739969, 11.626814, 11.522692, 11.428416, 11.344780, 11.272537, 11.212379, 11.164911, 11.130631, 11.109910
10.821843, 10.829330, 10.851697, 10.888671, 10.939811, 11.004524, 11.082101, 11.171729, 11.272537, 11.383610, 11.504022, 11.632852, 11.769210, 11.912240, 12.061137, 12.215152, 12.373590, 12.535822, 12.701268, 12.869413, 13.039790, 13.211984, 13.385625, 13.560383, 13.735970, 13.912131, 14.088643, 14.265306, 14.441949, 14.618424, 14.794600, 14.970362, 15.145615, 14.970362, 14.794600, 14.618424, 14.441949, 14.265306, 14.088643, 13.912131, 13.735970, 13.560383, 13.385625, 13.211984, 13.039790, 12.869413, 12.701268, 12.535822, 12.373590, 12.215152, 12.061137, 11.912240, 11.769210, 11.632852, 11.504022, 11.383610, 11.272537, 11.171729, 11.082101, 11.004524, 10.939811, 10.888671, 10.851697, 10.829330
10.533209, 10.541327, 10.565569, 10.605606, 10.660908, 10.730768, 10.814342, 10.910676, 11.018751, 11.137512, 11.265901, 11.402877, 11.547445, 11.698662, 11.855648, 12.017593, 12.183763, 12.353487, 12.526167, 12.701268, 12.878316, 13.056891, 13.236626, 13.417194, 13.598314, 13.779739, 13.961254, 14.142674, 14.323837, 14.504605, 14.684859, 14.864497, 15.043432, 14.864497, 14.684859, 14.504605, 14.323837, 14.142674, 13.961254, 13.779739, 13.598314, 13.417194, 13.236626, 13.056891, 12.878316, 12.701268, 12.526167, 12.353487, 12.183763, 12.017593, 11.855648, 11.698662, 11.547445, 11.402877, 11.265901, 11.137512, 11.018751, 10.910676, 10.814342, 10.730768, 10.660908, 10.605606, 10.565569, 10.541327
10.236439, 10.245282, 10.271677, 10.315220, 10.375270, 10.450976, 10.541327, 10.645195, 10.761384, 10.888671, 11.025845, 11.171729, 11.325214, 11.485260, 11.650910, 11.821300, 11.995645, 12.173246, 12.353487, 12.535822, 12.719769, 12.904916, 13.090895, 13.277392, 13.464135, 13.650890, 13.837457, 14.023661, 14.209354, 14.394416, 14.578737, 14.762229, 14.944818, 14.762229, 14.578737, 14.394416, 14.209354, 14.023661, 13.837457, 13.650890, 13.464135, 13.277392, 13.090895, 12.904916, 12.719769, 12.535822, 12.353487, 12.173246, 11.995645, 11.821300, 11.650910, 11.485260, 11.325214, 11.171729, 11.025845, 10.888671, 10.761384, 10.645195, 10.541327, 10.450976, 10.375270, 10.315220, 10.271677, 10.245282
9.930804, 9.940489, 9.969372, 10.016959, 10.082464, 10.164851, 10.262902, 10.375270, 10.500547, 10.637313, 10.784176, 10.939811, 11.102978, 11.272538, 11.447458, 11.626814, 11.809784, 11.995645, 12.183763, 12.373590, 12.564651, 12.756533, 12.948886, 13.141407, 13.333841, 13.525970, 13.717610, 13.908603, 14.098821, 14.288154, 14.476511, 14.663819, 14.850018, 14.663819, 14.476511, 14.288154, 14.098821, 13.908603, 13.717610, 13.525970, 13.333841, 13.141407, 12.948886, 12.756533, 12.564651, 12.373590, 12.183763, 11.995645, 11.809784, 11.626814, 11.447458, 11.272538, 11.102978, 10.939811, 10.784176, 10.637313, 10.500547, 10.375270, 10.262902, 10.164851, 10.082464, 10.016959, 9.969372, 9.940489
9.615460, 9.626126, 9.657913, 9.710205, 9.782023, 9.872098, 9.978944, 10.100947, 10.236440, 10.383763, 10.541327, 10.707633, 10.881307, 11.061105, 11.245919, 11.434773, 11.626814, 11.821300, 12.017593, 12.215152, 12.413506, 12.612262, 12.811088, 13.009700, 13.207864, 13.405381, 13.602090, 13.797853, 13.992562, 14.186124, 14.378467, 14.569532, 14.759276, 14.569532, 14.378467, 14.186124, 13.992562, 13.797853, 13.602090, 13.405381, 13.207864, 13.009700, 12.811088, 12.612262, 12.413506, 12.215152, 12.017593, 11.821300, 11.626814, 11.434773, 11.245919, 11.061105, 10.881307, 10.707633, 10.541327, 10.383763, 10.236440, 10.100947, 9.978944, 9.872098, 9.782023, 9.710205, 9.657913, 9.626126
9.289417, 9.301243, 9.336453, 9.394267, 9.473455, 9.572437, 9.689390, 9.822363, 9.969372, 10.128483, 10.297870, 10.475850, 10.660908, 10.851697, 11.047041, 11.245919, 11.447458, 11.650910, 11.855648, 12.061137, 12.266933, 12.472667, 12.678027, 12.882761, 13.086658, 13.289548, 13.491293, 13.691779, 13.890919, 14.088642, 14.284896, 14.479641, 14.672848, 14.479641, 14.284896, 14.088642, 13.890919, 13.691779, 13.491293, 13.289548, 13.086658, 12.882761, 12.678027, 12.472667, 12.266933, 12.061137, 11.855648, 11.650910, 11.447458, 11.245919, 11.047041, 10.851697, 10.660908, 10.475850, 10.297870, 10.128483, 9.969372, 9.822363, 9.689390, 9.572437, 9.473455, 9.394267, 9.336453, 9.301243
8.951507, 8.964720, 9.004011, 9.068375, 9.156245, 9.265629, 9.394268, 9.539784, 9.699815, 9.872098, 10.054547, 10.245283, 10.442645, 10.645195, 10.851697, 11.061105, 11.272538, 11.485260, 11.698662, 11.912240, 12.125580, 12.338345, 12.550261, 12.761106, 12.970703, 13.178912, 13.385625, 13.590754, 13.794236, 13.996028, 14.196095, 14.394417, 14.590983, 14.394417, 14.196095, 13.996028, 13.794236, 13.590754, 13.385625, 13.178912, 12.970703, 12.761106, 12.550261, 12.338345, 12.125580, 11.912240, 11.698662, 11.485260, 11.272538, 11.061105, 10.851697, 10.645195, 10.442645, 10.245283, 10.054547, 9.872098, 9.699815, 9.539784, 9.394268, 9.265629, 9.156245, 9.068375, 9.004011, 8.964720
8.600329, 8.615221, 8.659441, 8.731669, 8.829873, 8.951507, 9.093741, 9.253665, 9.428450, 9.615460, 9.812325, 10.016959, 10.227572, 10.442645, 10.660908, 10.881307, 11.102978, 11.325214, 11.547445, 11.769210, 11.990138, 12.209936, 12.428376, 12.645273, 12.860492, 13.073926, 13.285501, 13.495159, 13.702867, 13.908603, 14.112357, 14.314132, 14.513935, 14.314132, 14.112357, 13.908603, 13.702867, 13.495159, 13.285501, 13.073926, 12.860492, 12.645273, 12.428376, 12.209936, 11.990138, 11.769210, 11.547445, 11.325214, 11.102978, 10.881307, 10.660908, 10.442645, 10.227572, 10.016959, 9.812325, 9.615460, 9.428450, 9.253665, 9.093741, 8.951507, 8.829873, 8.731669, 8.659441, 8.615221
8.234188, 8.251148, 8.301412, 8.383209, 8.493851, 8.630037, 8.788189, 8.964719, 9.156245, 9.359708, 9.572437, 9.792155, 10.016959, 10.245283, 10.475850, 10.707633, 10.939811, 11.171729, 11.402877, 11.632852, 11.861343, 12.088113, 12.312984, 12.535822, 12.756533, 12.975053, 13.191344, 13.405381, 13.617161, 13.826690, 14.033981, 14.239058, 14.441950, 14.239058, 14.033981, 13.826690, 13.617161, 13.405381, 13.191344, 12.975053, 12.756533, 12.535822, 12.312984, 12.088113, 11.861343, 11.632852, 11.402877, 11.171729, 10.939811, 10.707633, 10.475850, 10.245283, 10.016959, 9.792155, 9.572437, 9.359708, 9.156245, 8.964719, 8.788189, 8.630037, 8.493851, 8.383209, 8.301412, 8.251148
7.850991, 7.870545, 7.928349, 8.021971, 8.147774, 8.301412, 8.478308, 8.674032, 8.884550, 9.106345, 9.336453, 9.572437, 9.812325, 10.054547, 10.297870, 10.541327, 10.784176, 11.025845, 11.265901, 11.504022, 11.739969, 11.973573, 12.204716, 12.433320, 12.659342, 12.882761, 13.103578, 13.321805, 13.537471, 13.750607, 13.961254, 14.169460, 14.375271, 14.169460, 13.961254, 13.750607, 13.537471, 13.321805, 13.103578, 12.882761, 12.659342, 12.433320, 12.204716, 11.973573, 11.739969, 11.504022, 11.265901, 11.025845, 10.784176, 10.541327, 10.297870, 10.054547, 9.812325, 9.572437, 9.336453, 9.106345, 8.884550, 8.674032, 8.478308, 8.301412, 8.147774, 8.021971, 7.928349, 7.870545
7.448103, 7.470986, 7.538400, 7.646894, 7.791434, 7.966195, 8.165277, 8.383209, 8.615221, 8.857338, 9.106345, 9.359708, 9.615460, 9.872098, 10.128483, 10.383763, 10.637313, 10.888671, 11.137512, 11.383610, 11.626814, 11.867031, 12.104214, 12.338345, 12.569436, 12.797514, 13.022622, 13.244809, 13.464135, 13.680664, 13.894461, 14.105594, 14.314132, 14.105594, 13.894461, 13.680664, 13.464135, 13.244809, 13.022622, 12.797514, 12.569436, 12.338345, 12.104214, 11.867031, 11.626814, 11.383610, 11.137512, 10.888671, 10.637313, 10.383763, 10.128483, 9.872098, 9.615460, 9.359708, 9.106345, 8.857338, 8.615221, 8.383209, 8.165277, 7.966195, 7.791434, 7.646894, 7.538400, 7.470986
7.022139, 7.049410, 7.129379, 7.256968, 7.425009, 7.625564, 7.850991, 8.094575, 8.350779, 8.615221, 8.884550, 9.156245, 9.428450, 9.699815, 9.969372, 10.236440, 10.500547, 10.761384, 11.018751, 11.272537, 11.522692, 11.769209, 12.012118, 12.251468, 12.487326, 12.719769, 12.948886, 13.174761, 13.397489, 13.617161, 13.833871, 14.047707, 14.258758, 14.047707, 13.833871, 13.617161, 13.397489, 13.174761, 12.948886, 12.719769, 12.487326, 12.251468, 12.012118, 11.769209, 11.522692, 11.272537, 11.018751, 10.761384, 10.500547, 10.236440, 9.969372, 9.699815, 9.428450, 9.156245, 8.884550, 8.615221, 8.350779, 8.094575, 7.850991, 7.625564, 7.425009, 7.256968, 7.129379, 7.049410
6.568610, 6.601870, 6.698744, 6.851433, 7.049410, 7.281693, 7.538400, 7.811438, 8.094575, 8.383209, 8.674032, 8.964719, 9.253665, 9.539784, 9.822363, 10.100947, 10.375270, 10.645195, 10.910676, 11.171729, 11.428416, 11.680823, 11.929061, 12.173246, 12.413506, 12.649968, 12.882762, 13.112012, 13.337846, 13.560383, 13.779739, 13.996028, 14.209355, 13.996028, 13.779739, 13.560383, 13.337846, 13.112012, 12.882762, 12.649968, 12.413506, 12.173246, 11.929061, 11.680823, 11.428416, 11.171729, 10.910676, 10.645195, 10.375270, 10.100947, 9.822363, 9.539784, 9.253665, 8.964719, 8.674032, 8.383209, 8.094575, 7.811438, 7.538400, 7.281693, 7.049410, 6.851433, 6.698744, 6.601870
6.081351, 6.123150, 6.243663, 6.430246, 6.666921, 6.938361, 7.231986, 7.538400, 7.850991, 8.165277, 8.478308, 8.788189, 9.093741, 9.394268, 9.689390, 9.978944, 10.262902, 10.541327, 10.814342, 11.082101, 11.344780, 11.602566, 11.855648, 12.104214, 12.348446, 12.588524, 12.824618, 13.056891, 13.285500, 13.510592, 13.732304, 13.950771, 14.166120, 13.950771, 13.732304, 13.510592, 13.285500, 13.056891, 12.824618, 12.588524, 12.348446, 12.104214, 11.855648, 11.602566, 11.344780, 11.082101, 10.814342, 10.541327, 10.262902, 9.978944, 9.689390, 9.394268, 9.093741, 8.788189, 8.478308, 8.165277, 7.850991, 7.538400, 7.231986, 6.938361, 6.666921, 6.430246, 6.243663, 6.123150
5.551489, 5.606190, 5.761346, 5.995069, 6.282325, 6.601870, 6.938361, 7.281693, 7.625564, 7.966195, 8.301412, 8.630037, 8.951507, 9.265629, 9.572437, 9.872098, 10.164851, 10.450976, 10.730768, 11.004524, 11.272537, 11.535089, 11.792446, 12.044864, 12.292581, 12.535822, 12.774796, 13.009700, 13.240719, 13.468025, 13.691779, 13.912131, 14.129225, 13.912131, 13.691779, 13.468025, 13.240719, 13.009700, 12.774796, 12.535822, 12.292581, 12.044864, 11.792446, 11.535089, 11.272537, 11.004524, 10.730768, 10.450976, 10.164851, 9.872098, 9.572437, 9.265629, 8.951507, 8.630037, 8.301412, 7.966195, 7.625564, 7.281693, 6.938361, 6.601870, 6.282325, 5.995069, 5.761346, 5.606190
4.965402, 5.041232, 5.250274, 5.551489, 5.904892, 6.282325, 6.666921, 7.049410, 7.425009, 7.791434, 8.147774, 8.493851, 8.829873, 9.156245, 9.473455, 9.782023, 10.082464, 10.375270, 10.660908, 10.939811, 11.212379, 11.478985, 11.739969, 11.995645, 12.246300, 12.492200, 12.733594, 12.970702, 13.203739, 13.432897, 13.658352, 13.880276, 14.098821, 13.880276, 13.658352, 13.432897, 13.203739, 12.970702, 12.733594, 12.492200, 12.246300, 11.995645, 11.739969, 11.478985, 11.212379, 10.939811, 10.660908, 10.375270, 10.082464, 9.782023, 9.473455, 9.156245, 8.829873, 8.493851, 8.147774, 7.791434, 7.425009, 7.049410, 6.666921, 6.282325, 5.904892, 5.551489, 5.250274, 5.041232
4.300165, 4.414937, 4.714225, 5.113786, 5.551489, 5.995069, 6.430246, 6.851433, 7.256968, 7.646894, 8.021971, 8.383209, 8.731669, 9.068375, 9.394267, 9.710205, 10.016959, 10.315220, 10.605606, 10.888671, 11.164911, 11.434773, 11.698662, 11.956940, 12.209936, 12.457954, 12.701269, 12.940127, 13.174761, 13.405381, 13.632183, 13.855347, 14.075037, 13.855347, 13.632183, 13.405381, 13.174761, 12.940127, 12.701269, 12.457954, 12.209936, 11.956940, 11.698662, 11.434773, 11.164911, 10.888671, 10.605606, 10.315220, 10.016959, 9.710205, 9.394267, 9.068375, 8.731669, 8.383209, 8.021971, 7.646894, 7.256968, 6.851433, 6.430246, 5.995069, 5.551489, 5.113786, 4.714225, 4.414937
3.511070, 3.712504, 4.175389, 4.714225, 5.250274, 5.761346, 6.243663, 6.698744, 7.129379, 7.538400, 7.928349, 8.301412, 8.659441, 9.004011, 9.336453, 9.657913, 9.969372, 10.271677, 10.565569, 10.851697, 11.130631, 11.402877, 11.668886, 11.929061, 12.183763, 12.433319, 12.678028, 12.918153, 13.153944, 13.385625, 13.613399, 13.837457, 14.057974, 13.837457, 13.613399, 13.385625, 13.153944, 12.918153, 12.678028, 12.433319, 12.183763, 11.929061, 11.668886, 11.402877, 11.130631, 10.851697, 10.565569, 10.271677, 9.969372, 9.657913, 9.336453, 9.004011, 8.659441, 8.301412, 7.928349, 7.538400, 7.129379, 6.698744, 6.243663, 5.761346, 5.250274, 4.714225, 4.175389, 3.712504
2.482701, 2.952446, 3.712504, 4.414937, 5.041232, 5.606190, 6.123150, 6.601870, 7.049410, 7.470986, 7.870545, 8.251148, 8.615221, 8.964720, 9.301243, 9.626126, 9.940489, 10.245282, 10.541327, 10.829330, 11.109910, 11.383610, 11.650911, 11.912240, 12.167977, 12.418468, 12.664021, 12.904915, 13.141406, 13.373728, 13.602090, 13.826690, 14.047707, 13.826690, 13.602090, 13.373728, 13.141406, 12.904915, 12.664021, 12.418468, 12.167977, 11.912240, 11.650911, 11.383610, 11.109910, 10.829330, 10.541327, 10.245282, 9.940489, 9.626126, 9.301243, 8.964720, 8.615221, 8.251148, 7.870545, 7.470986, 7.049410, 6.601870, 6.123150, 5.606190, 5.041232, 4.414937, 3.712504, 2.952446

